,text,label,hashtags
49,God we need a new goal keeper! They’re both horrific.,0,
50,"@user if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't",3,
51,Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.,1,
52,@user u know ion play that shit bout my weary brother,0,
53,@user @user cmode grimrail made me want to eat angry bees,0,
54,"@user I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",0,
55,Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.,0,
56,"@user lol I thought maybe, couldn't decide if there was levity or not",1,
57,There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,0,
58,I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged,0,
59,"@user @user experience all plays a role in that, it's education and preparedness not fear",2,
60,final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob,3,
61,Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them,0,
62,i'm... nervous about this test rip,3,
63,Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love,1,
64,i was so embarrassed when she saw us i was like knvfkkjg she thinks we're stalkers n then she starts waving all cheerfully inviting us in 😩,3,
65,"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷",3,
66,finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet,3,
67,Why is it that we rejoice at a birth and grieve at a funeral? It is because we are not the person involved. ― Mark Twain,2,
68,I dislike people who get offended by the littlest shit .,0,
69,@user you look adorable awe,1,
70,@user ur road rage gives me anxiety.,0,
71,@user He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.,1,
72,in health we did a think about depression and now i feel like i have it,3,
73,@user It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!,1,
74,@user @user @user Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,0,
75,@user I'm wearing all black tomorrow to mourn. 😭💔,3,
76,@user Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances,0,
77,"@user *laughs louder this time, shaking my head* That was really cheesy, wasn't it?",1,
78,@user @user don't get me started on town centre. Used to go every week.... not been for 18 months,3,
79,"@user both, scrap *ll the rage instead",0,
80,@user wow I'm just really sadden by that. Terrible,3,
81,I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,0,
82,Urgent need to get a new job. The constant gloom of my current one is getting a bit ridiculous now.,3,
83,These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute  😍😍,1,
84,"I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!",1,
85,@user @user they're both pretty awful when you look at them historically,0,
86,"Mate the thing I get excited about in my profession are mad. A client said she opened her bowels, I'm rejoicing",1,
87,@user 'Don't you know how nervous I was to see you?',3,
88,@user that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest,0,
89,"@user wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and",3,
90,I'm such a shy girl🙄,3,
91,mmmm i'm kinda sad i hope i can shake this before school,3,
92,"In  fact,  sometimes i don't get furious at people who wrong me, but   i get  furious at  myself  for being  a  fool.",0,
93,@user @user the refs are in GT's favor tonight.,1,
94,@user \nIsn't OBrien supposed to be some sort of offensive genius,0,
95,I told my chiropractor 'I'm here for a good time not a long time' when he questioned my habits and yet again I have unnerved a doctor,2,
96,Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @user ❤️,1,
97,@user @user the gleesome threesome,1,
98,@user relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.,0,
99,@user Thank you for follow and its a good website you have and cheering with no hassle.,1,
100,@user people have so much negativity filled inside them but im always happy that in such a gloomy world someone like u exists Namjoon,1,
101,"When something makes you excited, terrified, thrilled, nervous, elated & like you've been kicked in the guts all at once. Need word for that",1,
102,@user that's not easy to blow up the LT on a run play. He created the seam for Sua to burst through,1,
103,@user @user But I decided to be a bit lackadaisical about getting dressed to get groceries.,1,
104,"@user optimism is he'll lose, that's actually a compromise :P",2,
105,@user \n'It's alright!' She said cheerfully trying to make the moment fun,1,
106,@user they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank & his cult,0,
107,Ppl like that irritate my soul,0,
108,@user at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it,2,
109,@user He's just too raging to type properly... Ha ha!,0,
110,i have so much hair it's a nightmare but it's also very soft so it guess it's a win-lose situation,2,
111,@user @user whatever Sam is holding on your tee looks like it's got a droop on 😂,1,
112,The Pats are awesome. Belichick is awesome ...they just are.,1,
113,"Don't join @user they put the phone down on you, talk over you and are rude. Taking money out of my acc willynilly!",0,
114,@user @user @user @user Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,3,
115,HMS Pinafore' time.\n\nI need some mirth.,1,
116,Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt-->,3,
117,"Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...",1,
118,"B day next week, catch the sauce and watch the heaviness!",1,
119,@user where is the outrage when black children get killed in the crossfire between blacks shooting each other?,0,
120,@user a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults.,0,
121,@user watched the cobblers loads this season how is gorre a pro footballler terrible,0,
122,Why do people gotta start so much drama ? Shoot me ☹️,0,
123,"@user I am angry at the student for being a racist, and the teacher for not stopping it, and at the class for letting it go by.",0,
124,"If you think you're good to go already, don't worry about it.",2,
125,"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter",0,
126,The bounty hunter things a bit lively,1,
127,@user thanks Ryan & Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6,3,
128,Always borrow money from a pessimist; he doesn't expect to be paid back.,2,
129,Condolences to the  JC and the Georges family..,3,
130,"@user snap, seems to be a problem here",0,
131,They gonna give this KKk police bitch the minimum sentence..just wattch,0,
132,@user it's fucking dreadful for live footy matches,0,
133,"@user @user \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.",2,
134,She's foaming at the lips the one between her hips @user one of many great lyrics,1,
135,"@user I guess it must be really expensive... For me it's that the whole family stayed in Poland, so I really miss them...",3,
136,@user @user @user @user @user I understand your concerns but look at her foundation contributions,0,
137,Fake people irritate me,0,
138,Lunatic Asylum: The place where optimism most flourishes.,2,
139,@user @user all the bully,0,
140,It appears my fire alarm disapproves of my cooking style,3,
141,We're going to get City in the next round for a revenge.,0,
142,"@user I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. I'm there.",1,
143,"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.",0,
144,"@user Thank you, happy birthday to you as well!",1,
145,"@user We'll have a ceremony next time we meet. It'll involve burning something, then possibly booze and/or caffeine.",1,
146,alternate reality where @user has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,3,
147,I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @user,0,
148,"She began to squirm beneath @user struggling to get out of his relentless grasp. When she realized that the attempt was useless,++",3,
149,something about opening mail is just...very pleasing,1,
150,@user you and that awful music can take a walk... right off a cliff. K. 😘,0,
151,Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:,1,
152,"A pessimist sees the difficulty in every opportunity, an optimist sees the opportunity in every difficulty' -Sir Winston Churchill-",2,
153,@user maybe he had constipation issues..? Not that I KNOW dates relieve such an affliction! No way jose!,1,
154,"AQW should've always stayed in the 08 art style, now it's just a competition to create more detailed art each time.",1,
155,@user Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment,0,
156,@user @user @user Kirby's Black Panther in a cool animated panel.,1,
157,"@user Betelgeuse/Sloth was lively, dedicated and tenacious, Regulus/Greed is humbly content and Ley/Gluttony is starving hungry.",3,
158,"@user awe man, when are you free then? ☹️️☹️️☹️️💘💘💘",3,
159,@user wanna shake my tree??? 🍑🍑🍑🍑,1,
160,@user he is.\nSure his mind was clouded but...],3,
161,@user now you gotta do that with fast n furious,0,
162,Ffs 🙈 when things come back to haunt you... cringe bad cringe 🙋🏼👀🔫 👈 what a terrible gun that is,0,
163,Never let me see you frown,0,
164,Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps,0,
165,I honestly feel nothing towards either of my parents and it's pretty depressing,3,
166,@user (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.),0,
167,"But 'for me not to worry, they'll get a glass guy over and bill us for it'",2,
168,@user now I'm really excited for November! Hope they're not all horrid chavs though 😅,1,
169,@user @user @user I threaten you because I can pussy,0,
170,@user fucked my coupon that goal!,0,
171,@user A stumbling block to the pessimist is a stepping stone to the optimist.,2,
172,Listening to Joey really helps me and my anger.,2,
173,"@user The thing is, it's either I be unproductive and unhappy, or deal with some videos that do badly.",3,
174,Another joyful encounter in Tribez & Castlez! I just met Bartolomeo! Do you want to know who that is? Download the game and find out!,1,
175,Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter.,0,
176,I seriously hope these chances Celtic are missing are going to come back to haunt them with an Alloa sucker punch,0,
177,After she threw me out I had to sedate her. With a damn horse tranquilizer.',0,
178,@user I was like that when I started college. It was horrific but it probably will get better. Don't give up yet,2,
179,"@user @user Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",0,
180,"Two blankets, a hoody, and still no Eternal Sunshine to mope to.",3,
181,@user The depth that you've sunk to. You're readership deserves more.,0,
182,I wish you stayed in Da Gump I'll make you panic like the last rapper,0,
183,@user the tunnels! I shudder to think of the grimy tweets...,3,
184,im tired of people telling me the worry about me when in fact they probably never gave a fuck about me,0,
185,@user @user AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,0,
186,"@user sadly, war has often been the factor that jump starts US economic growth",3,
187,When someone rudely says all women should have long hair and your inner feminist tries not to rage,0,
188,"The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes",3,
189,Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU,0,
190,"@user @user  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...",0,
191,"@user shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔",1,
192,I'm girly in the sense that I always have lashes & nails done but tomboy in the sense that black is my only color & refuse the ruffle life,1,
193,"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",0,
194,Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿,0,
195,@user The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down,0,
196,"@user But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'",3,
197,@user Very thought provoking & leads one to question what really happened.Very sad for all.,3,
198,i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,0,
199,Might just leave and aggravate bae,0,
200,The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8,3,
201,"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",3,
202,@user Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either,0,
203,"But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.",0,
204,@user @user @user @user @user awe I feel so bad being naive ou is the worst,3,
205,@user start buying Death Wish Coffee and shake hands with espresso every now and then.,1,
206,@user I'm sure you'll have a heyday if they do,2,
207,@user is the android app it designed to be buggy and work sporadically on a fire TV box?,0,
208,@user @user @user @user Don't provoke the Voke.,0,
209,@user bad.I am fearing for my life🙏,3,
210,@user some don't see the difference between courting and appealing to a women vs deception & pressure it's depressing,3,
211,"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",0,
212,@user We're sorry to hear about the issues and how this is making you feel. We don't like to hear our customers being unhappy :-( We,3,
213,"We fear not the truth, even if it be gloomy, but its counterfeit.- Berl Katznelson",2,
214,"I miss my gran singing Rawhide, in her deep baritone growl.",3,
215,Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,0,
216,Batman the animated series is a gift from the 90s animation gods,1,
217,it didn't impress me but it didn't depress me',3,
218,"@user @user @user Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",0,
219,Just seeing Alex revells face gets me angry,0,
220,"@user If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.",1,
221,@user - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,0,
222,"@user @user I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.",3,
223,I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.,3,
224,r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!,3,
225,"@user today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",2,
226,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,1,
227,"Wtf are United doing, shocking defending",0,
228,Is there a perfume that smells like the smell of smokey incense because i would be all about that,1,
229,@user meden is frowning at you with her non existent face,0,
230,@user I ❤️you on DWTS You make my night every show! 😘,1,
231,still shaking though 🙃,1,
232,So drunk me hid my keys very well sober me couldn't find it anywhere,3,
233,"They'll be yo friend, shake your hand, then kick in yo door thas the way the game go🤖🤐.",0,
234,So depressing that it's darker so much earlier now,3,
235,I just got asked to hoco over instagram dm bc someone lost a bet. Love the maturity of the people in my grade!!!!,2,
236,"@user they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate",3,
237,@user it's very telling that racist bigots always resort to the insult 'fag' like that's worse than being a racist bigot.,0,
238,@user NO. The gay guy and the dad revenge fucking,0,
239,I don't talk about politics because people nowadays get offended easily!,0,
240,"@user She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you —",1,
241,@user @user @user @user he'll defend his belt against aldo after its not that hard u grudge holding bitch,0,
242,"@user : I liked that she was not moping around in all of the episode. She had a moment of emotional weakness, felt sorry about -",3,
243,@user it wasn't a joke .,0,
244,Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,0,
245,"@user @user @user @user gotta shake the booty instead though, makes sure it's all good 🙂",1,
246,@user They've officially said all the episodes left (so future 12 and despair 11 and 12) will be delayed.,0,
247,Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching,3,
248,"The majority of people irritate the fuck out of me, cba with people ahahah",0,
249,"Everything I see of American police training seems calculated to trample human dignity, inflame outrage, and escalate confrontations.",0,
250,@user  The point of voting for Trump to push all the pieces off the board game like an angry toddler? Wreck everything for everybody?,0,
251,"WHY TF DO BROKE BOYS KEEP TRYNA FIND GF's? GET UR FUCKIN $$$ RIGHT B4 I SMACK YO BITCHASS, she deserves 2be happy & u don't deserve that ass",0,
252,"@user hey breezy, you wanna give me some of that coffee you posted on your snap?? please",1,
253,"- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements - @user",0,
254,"I'm moving this weekend & my sugar daddy will replace it so, it is what it is. Niggas still happy.",1,
255,@user I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻,3,
256,"A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice.",2,
257,"I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion milk",2,
258,ESPN just assumed I wanted their free magazines,0,
259,I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack,1,
260,@user YUUUHH 🙄😭 plus clin ep and prevmed ugghhh hahaha,1,
261,@user @user Horrid disease! My maternal grandmother and each of her sisters suffered from this affliction. It's hard on all.,3,
262,Side chick's be trying to fuck u like your going to forget about your wife when your done.,0,
263,Don't get too close it's dark inside 🌫🌊,3,
264,@user u tried boiling em takes years too,3,
265,How hard is it to get in touch with @user One simple question I can't find answer to on website and 1 hour waiting for online chat,0,
266,"@user Just to help maintain and boost our status as a world class centre for education, culture and tolerance.",2,
267,"@user 'Just by getting lost! I don't want to see you in my eyes!' Hungary huffed and crossed her arms, looking away angrily.",0,
268,@user I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,3,
269,"ffs as if tate thought wind in the willows was a serious play, can't wait to see him play a singing badger 😩😂",1,
270,@user 'Congratulations your Free 1 month has been activated' Then charges £34.80 the same month. Absolutely furious 😡,0,
271,"If a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away.",0,
272,I need some to help with my anger,0,
273,Tho we haven't talked Jeff but the news is so sad and shocking. R.I.P Jeffrey,3,
274,"Look at us, smiling in the photograph♪ You can see the secrets behind the fake smiles♪ (*・ω・*) (©FACT「a fact of life」)",1,
275,It's been 5 weeks and I still go through depression smh,3,
276,Howl at the moon with @user at @user next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED,0,
277,Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin,2,
278,When you have 15 doe run the opposite side of you 🙁,3,
279,@user did it not just enliven your soul,1,
280,"@user @user @user @user @user @user @user Oh god, not Brewer again. The horror, the horror",0,
281,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,2,
282,@user ehhh I guess. I want to everyone I've ever burst out laughing in front of😂,1,
283,"My boss likes to stand in my office & smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.",0,
284,@user there was a US diver named steele johnson. i'd like him barred from the olympics.,0,
285,@user @user give me a smiling emoticon will ya? i dont like the idea of you frowning >.<,1,
286,@user @user welcome ji . sorry for words that irritate u,0,
287,"Never forget that 5Live cancelled programs, to allow them to extend 606 so people could call in and detail their outrage after our behaviour",0,
288,Hate when guys cant control their anger 🙃🙃,0,
289,"@user unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things",0,
290,"@user @user @user @user These interviews scare the crap out of me. I never imagined so many dumb, dumb Americans.",0,
291,Lot 100 would give Ghandi road rage,0,
292,"@user I'm always a little bit weary of speaking up because 1. I don't want to hijack the convo - as an LGBT person, I've seen",0,
293,"@user shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it",0,
294,"We so elated, we celebrated like Obama waited until his last day in office to tell the nation, brothers is getting their reparations",1,
295,"@user it doesn't offend me but it's just,,, Weird.",3,
296,"@user hit the sink with a hammer... sorry, the universal modifier!",3,
297,"@user not received verification email, asked for it to be resent 5 times still nothing.",0,
298,"@user Forget the hair, that salon looks so light & cheery! Would go there for a coffee & read a book!",1,
299,@user \nIf this room was burning 🔥,0,
300,@user @user candy corn is the greatest candy in the world when it comes to being objectively terrible,0,
301,You insult the late Sherri Martel,0,
302,"I hate that if I don't start the conversation, there won't be one.",0,
303,@user yes Hun! Avoid at all costs!!,0,
304,When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,2,
305,I mourn the creativity lost.,3,
306,@user take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-,3,
307,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted.,3,
308,nooooo. Poor Blue Bell! not again.,3,
309,@user @user an 'Honorable Senator' cheering when a cease fire does not hold! PEOPLE DIE AND YOU CHEER! GENOCIDE SUPPORT NOT GOOD!,0,
310,Professor: introduce yourselves and say one interesting fact\n\nHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day,1,
311,follow my girl tiff she only got 3 followers💖💘💖💘💘 @user,3,
312,Love how Megan is raging about this Kendall Jenner photo and I'm sat here like 🤔🙃,0,
313,@user @user YES! I am rejoicing,1,
314,"@user haha!! No, sorry was it too grim even for you?! It disturbed me & im starting to lose all trust in Twitter generally!!",0,
315,What's the worst affliction that you or someone you know ever convinced yourself you had?,3,
316,"warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~",0,
317,@user haha! She did well today. I can't get beyond her pout annoying me I'm afraid.,0,
318,Have to say that third City kit is fucking awful. Someone at Nike wants shooting.,0,
319,Damnnit! Gonna be 1400 pts shy on Chiefs Rewards of getting a post game photo.,0,
320,I just want to be in Canada rn 😭 awe,3,
321,@user @user @user N-no. Because of your wrath.,0,
322,"@user @user @user The way my blood is boiling, little bastards!",0,
323,"@user @user @user I'm sadly not, I'm just being smutty",3,
324,@user but  @user drugged and raped those women. At least you and Barb were sober and consenting!!,0,
325,@user awe yay wish i could rt /:,1,
326,I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn,1,
327,Chart music is pretty much ALL the same..,1,
328,Mom you remember when Narley died? You cried like a baby!,3,
329,@user @user @user I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,0,
330,my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),1,
331,Why do I have such bad anxiety it's annoying,0,
332,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL,1,
333,"Everything is far away because time is short, no rest for the weary.",3,
334,@user @user well of course.Progress for the sake of progress must be discouraged. The problem is the substance of the rhetoric,3,
335,Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,2,
336,i love that tay & tiff are just sitting at my house while i'm at work 🙃,1,
337,Harking back to 2012 - DT's challenge to @user will give...DT a hearty thank you...if he will release his tax returns....,1,
338,@user  cheering for @user and @user,1,
339,"there is no shame in fear, what matters is how we face it.",2,
340,"@user  maybe it'd have been different if I stayed for sixth form? But still, the oppressive architecture, uninteresting people",3,
341,@user Content updates provoke that income.,1,
342,"@user @user I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that.",2,
343,"@user I was talking about further in the expansion, with more gear - fury always does well towards the end",0,
344,"@user @user shocking work ethic by our players, Rooney stifled by their laziness",0,
345,for an lgbt person to tell someone else that how they identify isn't valid is so sad and against everything we should stand for,3,
346,"Feminists should ask themselves, why they're so unhappy, and why they lack love in their lives. Is it b/c they are fighting a losing game?",0,
347,Thought the Xbox one s madden bundle would come with a physical copy of madden not a code😴 it's gonna take fucking forever to download lol,0,
348,@user @user @user This shit is gonna start a cold war of who can flag who first.,0,
349,You forever straight so fix that frown u good😇 @user,1,
350,Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.,0,
351,You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!,0,
352,"@user @user evil, rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder",0,
353,Literally being here makes me depress tbh,3,
354,I wish the next madden has a story mode too. Just like Fifa 17,2,
355,Do not grow weary in doing good.'\n\n-@billclinton,2,
356,"I need to think of a new Avatar for Fire Emblem Revelation as I might start playing it soon, any ideas for names? What gender do I choose",2,
357,@user @user @user @user please. Or you could be clouded by your passion. Emotion leads you from the truth.,2,
358,Quinn's short hair makes me sad.,3,
359,"@user don't I know it, try not to fret my sweet little pupper",0,
360,People too weak to follow their own dreams will always find a way to discourage yours.,3,
361,No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.,0,
362,@user peanut butter takes away the sting,2,
363,Angel got me nervous out here 😷,3,
364,no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute,1,
365,"@user its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!",1,
366,"{Strong hands moving to firmly grope each of @user thighs, squeezing as her digging nails extract a growl from me.}",0,
