,text,label,hashtags
33,"Everybody's worried about stopping terrorism. Well, there's a really easy way: stop participating in it. - Noam Chomsky",2,terrorism.
34,wow almost all the T-Mobile stores in San Diego are out of Note7 replacements sadness I need to get mine replaced,3,sadness
35,I am worried that she felt safe.,3,unhappy
36,ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the,0,ahs6
37,Nothing worse than an uber driver that can't drive.,0,awful
38,"Leave it on there, rule,nimber 1 of carpet cleaning!!!",0,"furious,worsethananatomicbomb,accidentlyspillbeeronthecarpet"
39,Happy Birthday @user,1,"cheer,cheerchick,jeep,jeepgirl,IDriveAJeep,jeepjeep,Cheer"
40,"We're in contained depression. Only new economic engine is Sustainability, say Joel @user + @user @",3,"Sustainability,,VERGEcon.,NewGrandStrategy"
41,"CommunitySleepCoach: Look at these narcoleptic puppies. Make you smile. If you are human & find yourself in such odd positions, seek",1,"narcoleptic,puppies.,smile.,th…"
42,"@user 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL",0,awful
43,"@user appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one",0,awful
44,Summer officially ends today.,3,sadness
45,@user seriously dude buy some bubble tape for your phones. snap broke another phone,0,snap
46,@user holy shit...what the hell happened to your lips!! Fix that shit!,0,"mtv,teenmom,horrible"
47,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/,0,"angry,annoyed"
48,in my dream....They were trying to steal my kidney!!!,0,"blackmarket,whydidiwatchthat"
49,I was not made for this world.,3,"empath,unhappy"
50,I can't wait for you to listen to my new single 'Mystery' and my new album😋.,1,"newmusic,newsingle,newalbum,2016,popmusic,dark"
51,Anybody know a good place to book a show in Montreal on short but not super-short notice?,2,"Montreal,punkrock,postpunk,blues"
52,"Don't be afraid of the space between your dreams and reality. If you can dream it, you can make it so",2,"afraid,dreams,reality.,dream,make"
53,@user @user don't get me started on town centre. Used to go every week.... not been for 18 months,0,horrible
54,will brawndo cure my depression? @user,3,Idiocracytoday
55,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it.,0,"Rage,horror"
56,@user brings back great memories of hilarity on,1,SATURDAYNIGHTLIVE
57,@user @user my god is @user a full shilling? Seriously you need a major rethink or no lab gove in your lifetime,3,sad
58,"significantly, with a bitter smile, 'let me",0,bitter
59,@user just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs,0,"do...sike,losers,terrible"
60,Need advice on how to get out of this rut!!!!,2,needmotivation
61,Muscled man with huge heart is messing with my brain and heart.,3,"lost,confused"
62,When my 4yo is gone I blast gothcore music. She has anxiety & I can't listen 2 it around her bcuz it's 'too spooky'. *sigh*,3,"anxiety,momlife"
63,Gloriosa Bazigaga on Rwanda work: 'I lost relatives in genocide but 15 yrs of peacebuilding has given me optimism it's within our power',2,Rwanda
64,@user mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process,3,mhchat
65,"Texans and Astros both shut out tonight. Houston, we're back to normal.",3,"texans,Astros,sadness,losers"
66,and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets,3,nightmare
67,Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?',2,serious
68,Why is it so windy? So glad I didn't ride my bike.,1,"fear,wind"
69,"The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov",2,"optimism,quote"
70,@user @user Quite the response of retaliation from Weiner in getting revenge on Huma & Hillary 'clam,0,digging'.\nAllScumbags
71,broken policy' blasio <> trump giuliani 'broken windows' all part of 'pecking order' bully politics america RESIST,0,"blasio,trump,giuliani,bully,america,motto"
72,@user Worst than going to the morgue to do a positive ID. horrible Reuters,0,horrible
73,Every day I think my house 🏡 is burning 🔥 but it's always just my neighbor burning their toast! 😷😡🍞,1,"house,burning,toast!"
74,@user nothappy and still charging the fullprice 😡😡 fuming some your bestrides 😳😳,0,"nothappy,charging,fullprice,fuming,bestrides"
75,Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison,0,anger
76,NL's top bureaucrat is a director of a group formed to oppose NL's top megaproject. nlpoli - never dull,3,nlpoli
77,Watch this amazing live.ly broadcast by @user,1,musically
78,No one wants to win the wild card because you have to play the Cubs on the road.,3,sadness
79,@user @user Amal Clooney should try to prosecute Bush/ Blair for war crimes that turned our World upside down&created,0,"Bush/,Blair,war,terrorism"
80,"@user stop the presses, @user said/proposed something racist.",0,shocking
81,Good morning chirpy SpringEquinox and your pensive sister AutumnEquinox A perfect day however it is expressed 🌹🍁🌓☯️,1,"SpringEquinox,AutumnEquinox,theBeautyofBalance"
82,"@user do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since.",3,"sad,Autumn"
83,@user you came in at silly o'clock and woke me up that's what happened,0,"wasted,fuming"
84,@user I think you should do. Get the fashion police involved.,0,shocking
85,Wishing i was rich so i didnt have to get up this morning,3,"poor,sleepy,sad,needsmoresleep"
86,Now that @user has snapchat back it's a constant battle to see who can get the ugliest snap of one another 😂🙃 snap survival,1,snap
87,Pakistan continues to treat terror as a matter of state policy says @user,0,"terror,UriAttack"
88,"One step forward, two steps backward, the link to RogerFedererShop doesn´t work.😰 I am losing hope about Roger Federer new Website",3,sadness
89,"@user No! By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES! That create",0,BlackLivesmatter
90,"COINCIDENCE??? When you turn on the TV, etc.& listen & watch, the objective is to CaptureYourMind with fear &",3,"COINCIDENCE???,CaptureYourMind,fear,depression.,FindGODNow!!!"
91,When will the weeks full of Mondays end??,3,disheartened
92,"@user I'm not on about history or other people, I'm on about you. I've bullied no one, I make three posts and you attack",0,bully
93,@user way to go London. Nice job electing a muslim jihadist for mayor. Good luck with your future terror attacks,3,"London.,muslim,jihadist,terror,sadiqkhan"
94,Pull over tonight and make your car shake 😋💦,1,"tonight,shake"
95,"Carry on my wayward son, there'll be peace when you are done. Lay your weary head to rest. Don't you cry no more.",2,Supernatural
96,@user I found the first few episodes of Bojack incredibly funny. Then it got less funny but I stayed for the,1,drama
97,10 page script due Friday for class. Who said I could do this MFA thing?,1,"GradSchoolProblems,someonetelltinafeytohireme"
98,Riggs dumb ass hell lolol,1,"hilarious,LethalWeapon"
99,India should now react to the uri attack.....,0,revenge
100,"Well stock finished & listed, living room moved around, new editing done & fitted in a visit to the in-laws.",1,"productivityatitsfinest,happy"
101,Putin feels it acceptable to bomb & kill aid workers. Soon he may be sitting at the same table as Trump!!,0,"Armageddon,USApleasedont"
102,Did we miss the fact that BurkeRamsey swung &hit his sister JonBenet in the face with a golf club previously out of a fit of ?,0,"BurkeRamsey,JonBenet"
103,nooooo. Poor Blue Bell! not again.,3,sad
104,"@user @user Muslims have been in USA for ages. To think that Muslims commit terrorism due to Islam, you gotta be out of your mind.",2,"Muslims,terrorism,Islam,"
105,That feeling you get when you know the information but scared you might do bad on a test collegelife nervous 😥😥,3,"collegelife,nervous"
106,@user Supine on the piano—lips parted.,1,"sixwordstory,amwriting,blues,singer"
107,7 pax enjoyed the gloom @user @user,1,gloom
108,@user \nLikewise,3,"death,cutting,despair"
109,I feel like an appendix. I don't have a purpose.,3,"depressed,alone,lonely,broken,cry,hurt,crying,life"
110,travelfail virgin virginaus and etihad nightmare ... And now we're also delayed. obvs 🙄😠,0,"travelfail,virgin,virginaus,etihad,nightmare,obvs"
111,tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz,0,tulsa
112,"Dehydrated, exhausted, stressed but still blessed.",2,optimism
113,US you need to band together not apart nevertrump he promotes hatred and fuels,0,nevertrump
114,"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @user I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM",0,HuckFP2
115,"@user FMF protesters aren't interested in reasoned debate, just intimidation violence & disruption to get demands met",0,"FMF,intimidation,violence,disruption"
116,Damn gud premiere LethalWeapon...funny and,1,"premiere,LethalWeapon...funny,serious"
117,"Trump is afraid of the big, bad",0,"Trump,afraid,Hillary.,election,PresidentialDebate,PresidentialElection2016,orangehitler,skip,hide,coward,fear"
118,Watch this amazing live.ly broadcast by @user,1,musically
119,Dear @user please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve fuming 😡,0,fuming
120,"@user May I suggest, that you have a meal that is made with beans, onions & garlic, the day before class.",0,revenge
121,"As I remember and reflect on Reginald Denny on a night much like this (like Charlotte) I think to myself, the gun lobby must be rejoicing.",1,Charlotte)
122,@user @user I was so looking forward to @user Then it opened with a stuartspecial. I literally yelled at my tv.,0,"stuartspecial.,umbrage"
123,When you have 15 doe run the opposite side of you 🙁,3,depression
124,@user don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened,1,thearchers
125,"@user Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts.",0,anger
126,@user lost my xt nova around hole 8 or 9,3,sadness
127,At UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for India to act upon terror.,0,"UNGA,India"
128,You can't fight the elephants until you have wrestled the pigs.,2,quoteoftheday
129,... flat party and I instantly get bollocked about it.,0,fuming
130,@user ldf16 what shall we do this weekend? spraypainting in greenwichmarket with @user core246 lilylou fret &,1,"ldf16,spraypainting,greenwichmarket,core246,lilylou,fret,benoakley"
131,"A country that gave safe house to Osama Bin Laden is dangerous if not contained. Pakistan is a terror heaven, declare so @user",0,"Osama,Laden,Pakistan,terror"
132,GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous,0,"GADOT,ATLtraffic"
133,haikuchallenge haiku\n\nThe crisp autumn air\nMy freedom purchased through death\nNo one will mourn me,3,"haikuchallenge,haiku\n\nThe"
134,If I could turn anxiety off--I would.,3,nooneunderstands
135,Karev better not be out!!! Or I am seriously done DONE with @user,0,"angry,unfair,ugh"
136,@user having a terrific game and not at all fazed,1,MCFC
137,Reflection: the grind has been so REAL! Working 2 jobs & being in school.,1,"ksudsm,ksu,recruiter,instructor,tumble,cheer,gradschool"
138,"Aberdeen st Johnstone, let's see who can punt it the furthest",0,awful
139,@user @user @user yes exactly & he's sold out this country to terror while lying to cover it up,0,"terror,lying"
140,"Woke by nightmare @ 3AM, couldn't sleep any more, so took a UseAllTheHotWaterShower. Now I have time to read.",3,"nightmare,UseAllTheHotWaterShower."
141,The Pats are awesome. Belichick is awesome ...they just are.,1,awestruck
142,David Gilmour's biggest compliment? B.B. King asked him after a gig if he was born in Mississippi,1,"pinkfloyd,theblues,davidgilmour,blues"
143,I HATE little girls 😡😡 got a lot off growing up to do!!!,0,fuming
144,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway",0,"forlife,annoying,weirdsmells"
145,Howl at the moon with @user at @user next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED,3,horror
146,India wants to shake hands with pakistan ..... but as usual pakistan cheat with every indian \n\n..........shameless pakistan,0,"shake,hands,pakistan,cheat,indian"
147,@user That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading.,0,fuck
148,Projection is perception. See it in someone else? You also at some level have that within you.,0,anger
149,@user actually maybe we were supposed to die and my donation saved our lives??,2,optimism
150,"If you follow Trump, a certified bully there is no question you or your children may go to War vs consumate Diplomat @user",0,"Trump,,bully,War,Diplomat"
151,@user Disney's 1994 animated musical film TheLionKing was influenced by WilliamShakespeare's Hamlet. Songs by,1,"Disney's,animated,musical,film,TheLionKing,WilliamShakespeare's,Hamlet.,EltonJohn."
152,😑😑😑<---- that moment you finish a Netflix series and have nothing else to watch.,3,depression
153,"“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32",2,"bibleverse,pride"
154,"$8 million in box office doesnt do this movie justice. Political or not, SnowdenMovie is a terrific thriller and love story. @user",1,SnowdenMovie
155,That grudge you're holding keeps making an appearance because God wants you to deal with it.,2,God
156,"It's not that the man did not know how to juggle, he just didn't have the balls to do",1,"it.\nfunny,pun,punny,lol,hilarious"
157,@user droop saw naked wrestling and asked 'What if I get a hole in one?',1,jaymohrsports
158,@user you got this💙,1,"staystrong,smile,yourebeautiful"
159,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression & chronic pain",3,"anxiety,depression,pain"
160,That's how you start a season that's how you open the show,2,"show,them,how,dark,hell,can,get,Empire"
161,Rooney = whipping boy.,3,"mufc,sad"
162,@user @user @user @user @user @user to give me my keys back. They aren't for my house!,0,shocking
163,"ObamaLegacy - weekly riots and terror attacks, >400k dead Syrians, Jews fleeing persecution in Europe, Christian genocide in ME.....",0,"ObamaLegacy,riots,terror,Syrians,,Jews,persecution,Christian,genocide"
164,Drop Snapchat names,3,"bored,snap,swap,pics"
165,"@user @user lestweforget 3 yrs on, 2013 Graduate Trainee recruitment not concluded. disappointed weary however",3,"lestweforget,disappointed,weary,wewait"
166,Happy Birthday @user,1,"cheerchick,jeep,jeepgirl,IDriveAJeep,jeepjeep,Cheer"
167,@user omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now,3,🐥MoreisBetter
168,@user Customer services got involved and eventually completely wash their hands of it.,0,"awful,dreamornightmare"
169,Look at this massiah of youngleader\nPakistan massiah of,0,"massiah,youngleader\nPakistan,massiah,terrorism"
170,Another day Another flight 🙈 I swear my last ever @user flight!!!! You take the LOVE out of flying,0,"easyjet,horrific,alwaysdelayed"
171,two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure worry for markets,3,worry
172,"@user but what I am doing is in my control, AvoidMMT , you guys are",0,"AvoidMMT,terrible"
173,@user @user I couldn't care less about GOTHAM. I haven't watched it since the mid point of season 1.,3,"GOTHAM.,horrible"
174,@user @user @user @user I dread to think...,0,DirtyPeople
175,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy.",1,daunting
176,Trying to book holiday flights on @user website is becoming a,0,nightmare
177,"@user John Kerry fckd u,chief justiceofpak made the statement publicly about party supporting terror what else u",0,needterrorstatepak
178,@user jeezus God,3,dark
179,"Amateurs sit and wait for inspiration, the rest of us just get up and go to work.' -- Stephen King",2,"authors,serious,writingtip"
180,"Jesus wept! Another RNS from rusty @user quote 'Price sensitive news, Price Sensitive news' etc etc The Ramping here is",3,"rusty,Ramping"
181,@user I personally liked relentless …didn't get OurHouse OneJersey werealldevilsinside \nDoes nothing till a puck drops,3,"relentless,OurHouse,OneJersey,werealldevilsinside,NJDevils"
182,Scorpio always seek revenge!,0,Scorpio
183,@user @user lmao awe...,3,sad
184,Appropriate that first secretary at permanent mission is tasked with demolition of terror state Pakistan - Like 'renunciation of lies' bit,0,"terror,Pakistan"
185,When you arrive at the office the day before your first ever festival and the Internet is down,3,panic
186,@user Seriously. Digging those eyebrows.,1,animated
187,"Taurus females are beautiful, sparkling jewels glowing in the moonlight.",1,Taurus
188,Watch this amazing live.ly broadcast by @user,1,musically
189,@user why should I listen to someone with a tie like that?,0,awful
190,"@user : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level.",0,"love,conflicted😬"
191,Watch this amazing live.ly broadcast by @user,1,musically
192,Omg I actually thought she was going to jump.,1,"SouthPark20,southpark"
193,Never make a decision when you're angry and never make a promise when you're,2,"decision,angry,promise,happy.,wisewords"
194,@user just watched you on the great wall hilarious 😆,1,hilarious
195,@user dhoni bcoz of is calmness nd match winning finishers nd a proud miltirian dadhusband nd wonderful humanbeing nd his,1,"dhoni,miltirian,dadhusband,smile"
196,@user @user Very rare an officer just shoots without regard. They don't want that on their conscience.,0,incite
197,@user it would be great but what if the card crashes 😱. It's happened to me twice,3,nightmare
198,There is nothing like being in the shower when the power goes out 😳,3,creepy
199,@user your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data terrible service,0,terrible
200,"@user if we don't understand how to express our emotions to others, may lead to sadness / loneliness & neg impact on long term mh",3,MHChat
201,@user @user I've got teampaella presents on their way for you and Fi but I don't think they'll arrive by Saturday sadly!! ;),3,teampaella
202,The side effects of fighting and disrespect.. comes ignoring the person and show you don'tcare at all!!,0,"fighting,disrespect..,ignoring,don'tcare,sweet,revenge."
203,welfarereform should not be a 'model' for,3,"welfarereform,snap."
204,"@user but what I am doing is in my control, AvoidMMT , you guys are",0,AvoidMMT
205,@user @user her team must draw from a hat for daily personality,0,"drugged,yeller,quiet,screamer,😂😂"
206,"ISIS REFERENCES SCRUBBED? Federal complaint against suspect in NYC, NJ bombings appears to omit terror names in bloody journ...",0,"ISIS,news"
207,Free live music in DC tonight! blues with MoonshineSociety at @user in the Loft starting at 10:30pm @user @user,1,"blues,MoonshineSociety"
208,@user don't leave me,3,sad
209,Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :(,3,itnevergoes
210,"I am real sjw, I will not let america down\nI have found us, now go and get us\nI let it out and I let it in\nI rage I",0,"real,sjw,,america,rage,lol\n@SergioSarzedo"
211,The neighbor dancing in the Clayton Homes commercial is me.,1,hilarious
212,@user Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either,0,outrage
213,Rooney = whipping boy.,1,mufc
214,Praying for the Lord to keep anger hate jealousy away from your heart is a sign of,2,"Lord,anger,hate,jealousy,maturity,conciseness"
215,Loving @user @user talk,2,"challenge,fear,map,inspiration,stayunstoppable"
216,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕,3,"insomnia,notfair"
217,@user Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!!,0,fuming
218,@user apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas!,0,fuming
219,Just got done watching Jeepers Creepers it was epic horror horrormoviesarebest movies movie horrorfilm 🎬📽🎬,1,"horror,horrormoviesarebest,movies,movie,horrorfilm"
220,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL,1,cheering
221,We have left,3,"Maine.,sadness"
222,"@user Where has your 50% grapefruit squash gone,not been able to get for weeks",3,unhappy
223,I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous.,3,sad
224,“What worries you masters you.” - Haddon Robinson @user,2,"Jesusisthesubject,anxious"
225,I wouldn't have anger issues.....if she didn't have lying issues.....think about that one.,0,"anger,lying,pow,lies,confusion"
226,Worst juror ever? Michelle. You were Nicole's biggest threat.,0,"bitter,bb18"
227,"@user he's stupid, I hate him lol",0,bitter
228,People are trying too hard to hate on Cam Newton without understanding his position,3,sad
229,Angry shouting match between a pessimist & an optimist:\n'You're a half empty-headed @user \n'You're half full of @user,0,"pessimist,optimist:\n'You're"
230,Now ...what to do for the next hour while waiting for OurGirl to start @user ?!,2,OurGirl
231,Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating.,0,smrtruinslives
232,I love when people say they aren't racist right before they say some racist shit... Not how that works...,0,fuming
233,@user @user You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse).,0,umbrage
234,@user @user WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?,3,"creepy,EnoughIsEnough"
235,amwriting horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.,3,"amwriting,horror"
236,🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 anger \n\n~Mark Twain,0,anger
237,@user how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it,0,cod
238,@user @user only offering 6 moth warranty,0,"ps4pro,truth,ripoff"
239,And here we go again 😓,3,restless
240,"@user Give it up Gas, I don't hate u, I just don't respect ur rudeness.",0,bully
241,whats with these boxes when i search google on chrome,0,distracting
242,"When you wake up, scroll through social media, and another father was taken from his child",3,"everyday,KeithLamontScott"
243,"@user It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you",0,Psychowasp
244,"@user I'm surrounded by those Trump voters. You're right, it is fucking terrifying.",0,redstate
245,Democracy doesn't work\n,0,"mob,mentality,mass,hysteria,mongering,oligarchy"
246,Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair,3,"pretendinghesok,ruok,AFLCatsSwans"
247,So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out,0,disgusted
248,Asian Tiger Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.,0,Mosquitoes
249,Goddamn headache.,0,anger
250,Glad I didn't watch smackdown because I can't see my men @user @user lose.,0,"sohurt,revenge"
251,LMFAO @user 's racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence,0,"LMFAO,racepimp,libtard,biasedmedia,neverHillary"
252,Just caught up with @user wonderful new series on EalingComedies. Infectious delight in every interview and film clip.,1,EalingComedies.
253,So Rangers v Celtic ll,0,revenge
254,Omg he kissed her🙈,1,w
255,@user Gabe the worst part is I can't get hot status this month because there's no chipotle near enough to my campus,3,sadness
256,Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - awful 😖👺🙅,0,awful
257,@user worst exec complaints ever horrific customer journey,0,"worst,horrific"
258,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love.,0,days
259,@user @user @user bully Bullshit fullofshit please take out the,0,"bully,Bullshit,fullofshit,garbage"
260,@user she looks completely rabid @user,1,rabid
261,@user i would just get some decent referees,0,shocking
262,Happy 69th @user May u keep haunting us for many years.,1,"horror,writing"
263,@user terrorism shouldn't be a way of life in the united etates and wasn't until islam brought it here!,0,"terrorism,islam,IslamExposed,islambacon"
264,Watch this amazing live.ly broadcast by @user,1,musically
265,"Ignored broken tooth for so long, now have abscess. Need dentist but fear makes it hard for me to go..45 and still can't go to dentist",3,fear
266,"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes.",0,horrible
267,@user @user @user I once hooked them up backward. Not recommended.,0,smoke
268,Getting so excited for @user 2016!! We play the main stage Sunday Oct. 16 at 3:30!!,1,"jazzholiday,riesbrothers,rock,blues,jam"
269,Think of anger as this barrier between you and your truth.' @user,0,anger
270,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it.,0,Rage
271,Forgot to plug the phone in overnight,3,nightmare
272,The war is right outside your door,0,"rage,USAToday"
273,Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health,3,"jazz,blues"
274,When you're scared to press send,2,"bgoodthepoet,PrayForMe,ThisIsAGodDream,career,help,heart,HeartRacing"
275,“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos,2,"\nquote,success,CSGO"
276,"_Her mind is a dark room,\nDeveloping Madness ♨😘",0,"dark,Madness"
277,Like he really just fucking asked me that.,0,offended
278,Anger or wrath is an intense emotional response.,0,"Anger,wrath"
279,Overwhelming sadness. This too shall pass.,3,"lonley,startingover"
280,@user it ain't that serious.,0,"HOUvsNE,awful,igotbetterthingstodotonightthandie"
281,I wonder if the wolfcreek TV show is sponsored by the anti-tourist board of Australia to discourage visitors?,0,"wolfcreek,stayathome,dontvisit"
282,@user mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process,3,"mhchat,sadness"
283,Thoroughly enjoying AHS tonight.,1,"ahs,horror,americanhorrorstory"
284,I can't believe @user can't put up even 3 points on @user,0,"horrible,hugeletdown"
285,I know it's the final day of summer when it's the finale of @user,3,sadness
286,@user Childood experiences can leave you with permanent deep sadness as adult it can underlie everything,3,MHChat
287,Early morning cheerfulness can be extremely obnoxious,1,ALDUB62ndWeeksary
288,I guess bradangelina > anger >,0,"bradangelina,anger,blacklivesmatter"
289,@user @user Did they get the wrong fur Pal? shocking 😱,3,shocking
290,"Don't let worry get you down. Remember that Moses started out as a basket case. lol \nToday, choose faith over",2,"lol,faith,fear,Moses"
291,Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them,2,optimism
292,Headed to MDW w/ layover in SLC. Got off for food. Wrong move. Bailed on my food & barely made it. @user,3,"WannaGetAway,Contest,sad"
293,Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...,1,"glee,books,reading"
294,BB18 Michelle crying again shocking bitter He's just not that into you,3,"BB18,shocking,bitter,😢TeamNicole"
295,Sometimes the best motivations come from 'proving them wrong',2,"energy,relentless,MotivationalQuotes"
296,I Don't know what make Pakistan fear more their terrorist or their,0,"Pakistan,terrorist,terrorism,TerrorStatePak"
297,What day is it,3,lost
