,text,label,hashtags
51,Hiding in plain sight. By MichaelBeerens (,1,"MichaelBeerens,graffiti,streetart"
52,Nothing better than getting a snapchat from @user with the weight playing in the background,0,"the,sameparents,sametunes"
53,"Ask Mystic Mona YOUR question! Psychic View, weekdays at 9am (PDT) 347-850-1494",0,BlogTalkRadio
54,late night shopping bullringbirmingham sunglasses really? Lol 😁 sayyes she says xxx,0,"late,shopping,bullringbirmingham,sunglasses,sayyes"
55,Sailing-|×|me selfie ootd  cool  cute girl tumblr black style rock punk vsco...,0,"Sailing-|×|me,selfie,ootd,cool,cute,girl,tumblr,black,style,rock,punk,vsco..."
56,Heaven knows I'm miserable now ...,0,"TheSmiths,girl,old,ohwow,InstaSize,a,goodmood,weirdpose"
57,@user The only place where you don't wanna sit on the seat that you earned.,1,"|Dancing,|QuiksilverGoesSupersonic"
58,Erasure by Percival Everett and Pym by Mat Johnson....So there is black literature after the Black Arts Movement,1,ChangetheCanon
59,Cluck! RT @user Most transparent administration ever sends password-protected documents to Oversight.,1,Gruber
60,"Why is it so hard for people to cover their mouth when they cough?? Specially old people! Wtf, isn't it common curtesy?",0,"coveryomouf,nasty"
61,Did lyntoncrosby invent CameronMustGo ? Puerile attacks on @user in RW press provoked webackEd which led to,1,"lyntoncrosby,CameronMustGo,webackEd,CameronMustGo"
62,So lakeside was like 7million scavengers all in 1place,1,"hadfun,neverboxingdayshoppingagain"
63,My stomach is a Wonderland for gas inducing bacteria.,1,blessed
64,Some tblightning action along the boards at @user in,0,"tblightning,Tampa,fuji,x30,boltssocial,bethethunder"
65,Landlord collects Rent from HoneyBees in BeeHive ...,0,"Landlord,Rent,HoneyBees,BeeHive,Bee,Honey,ItalianBees"
66,I'm glad the DC Council has it's priorities intact...,1,DC
67,"If there was no CFBPlayoff this year, would there really be an argument against ALAvsOre for a NationalChampionship? Shouldn't be.",1,"CFBPlayoff,ALAvsOre,NationalChampionship?"
68,@user what's the rush? His leg is still attached right?,1,dr.dabo
69,@user @user protecting the namesake of a,1,PalinSpawn
70,The ugly truth...,0,"abuse,enough,words"
71,Just ordered 10 new pairs of underwear from Victoria Secret 😍,0,yay
72,notcias eu europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro...,0,"notcias,eu,europ"
73,@user It's not work if you enjoy it,1,eh
74,SmartPhone APP PAYS you!|see- Verizon folloback tcot|Go 2:,0,"Verizon,folloback,tcot|Go"
75,"@user thanks for sharing Mike, your opinion means a lot to us.",1,orisit?
76,@user @user |Its @user bcoz he is so Nasty and loves his,0,"Nasty,...||GoSupersonicQuikr"
77,Those Amarillo hops make it just right goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram -,0,"goldilocks,photo"
78,I may need to reread the books but did we ever find out what Draco's Boggart was? @user,0,"HarryPotter,dracomalfoy"
79,"Everyone has got a selfie stick this year. I've had one for ages, just saying",0,"mainsteam,TrendSetter"
80,We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks,0,Ferguson
81,chicks be really pimping more then males these days,0,"thelook,yallknowthatsnotcoolright?"
82,Hummingbirds Are Experts at Hovering After All: Background Motion ...: If the hovering ability of the...,0,"Are,Experts,at,Hovering,After,All:,Background,Motion"
83,Good luck today DJ Durkin. It is NOT great to be a Florida gator. |,1,|fuckUF
84,Playing golf all day 'ery day,0,|PerksOfBeingOld
85,Filmmaker and writer Nicole Franklin is on Twitter @user Pls follow.,0,"EConvo,Film,Director"
86,"Legend says if you stand in front of a mirror+say ""I can't even"" 3 times, a girl in yogapants will appear+give you a pumpkin spice latte.",0,"Legend,yogapants"
87,Claybo Dawson and I are @user 's squadgoals 😎,0,squadgoals
88,It's cute to be awake right now,0,cute
89,Buddhism Chant (kids),0,"Music,Education"
90,Chill Repost Dead Dominos Haha 😂💀,0,"Repost,Dead,Dominos,Haha"
91,I just love not being able to sleep..,1,sotired
92,"@user How do you propose to determine ""sides""? I have both black and white family members.",1,"racewar,LoveNotWar"
93,Catching up on the RHOA!!!!love the drama,0,RHOA!!!!love
94,", on the Same day, the 50th anniversary of the FreeSpeechMovement, a brave critic, was abandoned by our conformist",1,"FreeSpeechMovement,,Press."
95,MuslimApologies – 10 Tweets that Explain What Muslims Should be Sorry for!,1,MuslimApologies
96,: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels.,1,"Statuesque=Skinny,Look"
97,"@user feeding your own flesh and blood/making an alley way smell terrible = same, same.",1,"90ssarcasm,thesun,thingsthatarewrong"
98,Don't you love when guys try to give you their number? Keyword TRIED.,1,backupoff
99,@user doesn't get more indiefilm than miboxzombie :-),0,"indiefilm,miboxzombie"
100,WorkTrainsTheGrindLondonBusinessMyHappyFace,1,WorkTrainsTheGrindLondonBusinessMyHappyFace
101,Sarcasm is the only thing i like.,0,sarcasticbitch
102,I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get,1,Extras
103,It's a comforting thought:every tax payer will b reminded of OCARE being rammed in2 law when answering questions on 2014 tax forms,1,OCARE
104,"Spiky popularity of the name ""Spike"" in the U.S. RT @user Baby name . dataviz Source:",1,dataviz
105,"Off in to town to get a bday prezzy, how rude to have a birthday in Xmas week",0,BusyBee
106,celebs takes drastic measures to look good...,1,"whoops,CelebrityLeakedPhotos"
107,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers,1,fitnessmotivation
108,Session at the local,0,"1stPhoto,rektek,bmx,lookMamNoHands,flying,fallingWithStyle"
109,"Grandad is watching absolute shit on the telly. No seriously, It's on a channel I've never even heard of?! FunChristmas !",1,FunChristmas
110,Come on OrionLaunch - it's 1am in Australia. Us down-under geeks need *some* sleep,0,"OrionLaunch,geeks"
111,|Jihadi killers in Ottawa Sidney & Peshawar are rogue acts while|FratBoy UVa Rapists are symbolic of deeper societal,1,"Ottawa,Sidney,Peshawar,flaws...|tcot"
112,Running on less than 4 hours of sleep...,0,"longnight,longday,sleepy"
113,"@user NO, there 'only' are some Finnish snipers, working with the fascists in Kyiv! Nice guys, !",1,"snipers,"
114,The long commute to work; for this KeyboardCowboy anyonecancode @user,0,"KeyboardCowboy,anyonecancode"
115,Amazingly is not owned by BHP. They are going to have to shell out some decent money for it.,0,"BHP.,BHPBilliton,South32"
116,Aren't you just loving the snow?,1,Stockport
117,If I believed in that sort of thing I should be canonized,0,selfpraise
118,If that's Man U at its best they have much bigger problems than us ;) saintsfc. Then again we're still 5th,0,"saintsfc.,noproblem"
119,Just yelled at someone telling me to do something youre my mum mistake was...it was actually my mum,1,"someone,telling,something,youre,mum,mistake"
120,@user one old fart to another: are you ever too tired to get up and go to bed?,0,allthetime
121,Security Engineers are not Security Guards. :|,1,"Hackers,security"
122,Jeez it's a lovely morning out!! 💨💧💦 👎,1,"Ireland,December"
123,@user You know this is wrong don't you Please help us out here,1,EUVAT
124,I have OTH playing in the back ground at work....ohhh naughty :p but,0,"OTH,naughty,FUN"
125,My last final today then straight to my surgeons,1,WhatAGoodWeek
126,@user dusty as usual🔌,0,redbucket
127,The of taking a break from reading about socialmedia to check my social media.,1,socialmedia
128,Taylor wrote a nasty note on my car today.,0,"we,are,friends"
129,I love waking up late and sick during dead week.,1,thebest
130,.@ChipBrent I love the gamergate concept of harassing and spamming porn at any critics as proof that you're not a hate group.,1,gamergate
131,Only ones in the cinema putting my phone on silent @user,0,"putting,my,phone,on,silent"
132,"I have a small jacket on , with a big coat for later , I'm back at the train stn going back into town , work Xmas do",1,joy
133,Can't wait for my 7:30am dental appointment tomorrow!|Oh time please speed through today! !,1,dental
134,"Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals!",1,finalsweek
135,A deal was negotiated between @user & GTAA. That deal was is hidden & built into the pricing of UPX tix. Why all the secrecy?,0,"UPX,TOpoli"
136,A design firm's holiday card skewers corporate jargon. Hand biting mouth? jargon design |,1,"jargon,design"
137,Such a fun day in the lib studying Econ for 14 hours.. can't wait to do it again tomorrow,1,ThisIsMiserable
138,great A All Burst Christmas diy crafts|Please RT:,1,"great,A,All,Burst,Christmas,diy,crafts|Please"
139,@user actually cropped out her daughter in this pic for a selfie 🙈,1,topmum
140,Lebanon detainee is ISIS leader's wife: Iraqi official: BAGHDAD – An Iraqi official denied Wednesday...,0,"Lebanon,detainee,is,ISIS,wife:,Iraqi,official:"
141,Having sooo much fun in math 😂,1,"math,class,drawing,music,eye,snowflake,flo..."
142,What a B.E.A.utiful day in Scotland!! :) rain gales lol,1,"rain,gales"
143,"Twig is now ""Sprig""—3 sec limit on new social video platform",1,"techtalk,editorspick,sillyvine,Tr..."
144,almajmoua participating in the 4th CSR forum lebanon togetherwegrow -for-profit,0,"almajmoua,CSR,lebanon,togetherwegrow,microfinance,supporting..."
145,"Don't be offended when you hear HappyHolidays when people refer to Christmas. The word 'holiday' is derived from ""Holy Day"".",1,"HappyHolidays,Christmas.,fb"
146,Why didn't I start watching the tudors earlier?,0,iloveit
147,The biggest is that Taliban gunned down school kids in the same country that Malala received the Nobel prize for,1,"Taliban,Malala,Education,Ouch"
148,Knock knock,0,"sketchy,dignity,smile,funtimes,brotherskeeper,whosonfirst,holiday,shenanigans..."
149,Yay for early morning protestors!,1,heavyamountsofsarcasm
150,notcias eu europ EUA statement on European Commissions EU Investment Plan,0,"notcias,eu,europ"
151,UKPLUS= Consists of Free Lebara2Lebara 3000MINs and 3000SMS UNLIMITED. NO UNLIMITED SMS TO OTHER NETWORK Only consists of 1000SMS,0,"UKPLUS=,NO"
152,And the round ligament pain returns. Yay,1,PregnancyProblems
153,I'm seeing more and more people using the term GamerGate and I can't believe I'm going to say this but they're using it incorrectly,1,GamerGate
154,Being able to think your self angry is such a nice gift to have...,1,ItsACurse
155,Palestinian Authority -- Abbas trades stalemate for confrontation in ICC move. via @user,0,"Palestinian,Authority,Abbas,trades,stalemate,confrontation,ICC,move."
156,@user Latest album is Free The Universe,0,"SupersonicWithGionee,Mumbai"
157,@user has passed @user as the world's most valuable,0,"startup!,growth,nyc"
158,This gone be some fire ! 🔥Jan 24th,0,getlifted
159,"Just in case anyone was wondering, Veni Vidi Vici in Spanish is Vine Vi Vencí",0,"studybreaks,UMDFinalsWeek"
160,@user achancetillJanuary! this is so good you always make,0,"achancetillJanuary!,this,you,mesmile"
161,Americans love guns more than ever! Chicago Detroit examples of strict gunlaws yet have the most crime,1,"Chicago,Detroit,gunlaws"
162,Boooooom 2 goals in 2 minutes !!!! ThatsArsenal 4 you,0,ThatsArsenal
163,Loadshedding again! eissh Wonder if Eskom & Cell C have partnered up? Both get paid but their services,0,suck!!dialinginthedark
164,@user . @user awk moment when I tweeted first fakefan !!!!!,1,fakefan
165,Oh yess Dean Smith is ref on the plus side we have thompson,1,improved
166,Pretty much the real deal,1,thanksmom
167,YesCracker @user - come on - is it 1999? Server too busy.....,0,"YesCracker,FAIL,SPAM"
168,@user ThingsBetterThanTitansJags napalm hotwings bigjoefavorite love the show keep it real,1,"ThingsBetterThanTitansJags,bigjoefavorite,keep"
169,Is there even math cells? if there is they're not working ahhh hahaha,1,mathisfun
170,"Thank you, strange vet husband at the bar, for reminding me that I will be in debt until I die.",1,studentloans
171,PTIUKGoNawazGoCampaign||Show up at the peaceful protest infront of Lancaster house to greet our PM with respect ||,1,PTIUKGoNawazGoCampaign||Show
172,My future? I still enjoy it (playing football) too much and I play with passion -Totti......oh no the team is doomed.....,1,asroma
173,"Love how the adverts for the woman in black 2 say ""you won't sleep for weeks""...way to sell it to me 😳",1,SheNeverLeft
174,OH you're just gonna wait till new years to start working out?,1,thatscool
175,notcies eu Ebola leaves hundreds of thousands facing hunger in three worst-hit countries,0,"notcies,eu"
176,Dog for dinner anyone? Cultivo Letchworth not bringing my kid here again,0,"Cultivo,Letchworth"
177,sorry sorry I always do this...,0,"sorry,sorry,cant,help,it,im,an,asshole,like,that"
178,Online shopping with no credit card ☺ Umm.. JustBrowsing ☺,1,"Umm..,JustBrowsing"
179,Final projects ugh |Keeping me from being productive.|,1,butnotreally
180,I fucked them really badly,0,😂😂😂|AdvancedWarfare
181,- the true definition - Iran hosting a conference against extremist!,1,Iran
182,"First final of the day done, only three more to go.",1,"greatscheduling,incaseyoucanttell"
183,"As a girl,my reason not to put on makeup is I'm satisfied with my face,unlike you bitch!||",0,winter
184,basuraimmondizia in my name,0,basuraimmondizia
185,@user your ambition is amazing. saintsfc enjoy exit from,1,"ambition,amazing.,saintsfc,ChampionsLeague"
186,"Love is far more important than money!|The problem is, you only know it once you have money!|",1,"Love,money!|The,life,humanity"
187,: When the vapours that are emitted by cleansing solvents are emitted by contaminating chemicals.,1,"Cleansing=Contaminating,Vapour"
188,"Just a hunch here,but I think Steven Gerrard is leaving,possibly going to the MLS",1,hesnodeed
189,"A TERROR ORGANIZATION .... Hamas man killed, 3 injured in ""suspicious explosion"" in",0,"A,TERROR,ORGANIZATION,Hamas,Gaza,Israel"
190,@user I just got my tonsils out lovinglife .. Good luck!!,1,lovinglife
191,Chillax Bitches. 😝 why is my face so squished.,0,fireball
192,is just one of the many services I offer to people who ask stupid questions.,0,"one,people,stupid"
193,I love being wide awake at 4am,1,"insomnia,nosleepdecember"
194,330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year.,1,"yippee,happiness"
195,Every wondered what's the Turkey's take on,0,Thanksgiving?
196,Gutted Doyle has gone back to wwfc. I don't think we saw what he's capable of.,1,"wwfc.,cpfc"
197,"well now that i've listened to all of into the woods, i'm going to listen to some FOB",0,nosurprisethere
198,"ECB pondering how best to act, whether ...: ECB pondering how best to act, not whether ... Reuters – 19...",0,"ECB,pondering,how,best,to,act,,whether"
199,Powerful picture taken by a protester the night before christmas. The is real.,1,"protester,night,christmas."
200,Why I love penguins of Madagascar,0,"humor,reliefcomedy"
201,Aaaaaaand...I left my work computer at home. Now I have to go get it.,1,BestDayEver
202,"@user Excellent, respectful interview of JohnSchneider & TomWopat last week! Loved your lack of .",0,"JohnSchneider,TomWopat"
203,"@user holy fuck, those lyrics fit so good to the movie Interstellar!",0,"chills,freakyfriday"
204,Happy holidays from me and my boy Carl lrs holiday party 😏😎😎🎄🎄,0,"lrs,holiday,party"
205,so proud of my artwork 💖😇,1,proud
206,"He looks a decent bowler. Not really a 5th bowler, but, in a balanced side potentially 6th bowler Styris on HSohail.",0,pakvnz
207,On HumanRightsDay Manchester takes first steps towards independence .@The45Storm .@AntiFrackingSCO,0,"HumanRightsDay,Manchester,NotOnwWell"
208,@user ooh I can probably watch a replay or the orion launch at some point? Oh wonderful. That's sooo exciting,1,"orion,nothanks"
209,"- during @user criticism of @user , a promo for a special featuring BillCosby ""rape victims"" airs.",1,"BillCosby,""rape,Hypocrites"
210,internet got me like 😩,1,stillalive
211,UK PM making sure child abusers are brought to justice. I can assume people will be brought to justice,1,lies
212,!! @user 2n1Edition @user @user @user,0,2n1Edition
213,I'm glad Andy can tweet all day but not text me back.,1,loved
214,OMG! Berlin is so fashion!,1,"Berlin,vscocam"
215,Nailed it,1,"yesimreadingthisbook,catsofinstagram,catstagram,ilovemycat,pawproject..."
216,"I guess I'll eat leftovers for breakfast AGAIN, while others get black bear.. cuzididntwantgoodfood truth hungry 😒👍",1,"cuzididntwantgoodfood,truth,hungry"
217,Congratulations to the Hashemite Kingdom of Jordan under the wise leadership of His Majesty King Abdullah II on the New Year 2015!,0,"Congratulations,Hashemite,Kingdom,Jordan,His,Majesty,King,Abdullah,New,Year"
218,CDC: Enough Patients Getting Flu Shots This Year: (HealthDay News) – Fewer than half of Americans have...,0,"CDC:,Enough,Patients,Getting,Flu,Shots,This,Year:"
219,GapingAngels Georgeous Georgeous busty blonde drilled in all her aroused holes!,0,"GapingAngels,Georgeous"
220,Munro's facial expression is my facial expression right now😂😂,0,"But,I'm,giving,up,on..."
221,"Sagittarius know what they want, if they can have it, and they always keep on thinking bigger.""",0,Sagittarius
222,How does bigdata and analytics look compared to the cynefin cause/effect decision framework?,0,"bigdata,analytics,cynefin"
223,Soooo deep,1,"narrowminds,stopwatchingthenews,andstoppreachingoffyoutube"
224,But of course,0,"lucky13,myloves,sundayfunday,lastsunday2014"
225,Ebola Racism RacePimps JesseJackson Doctors Tcot pjnet CCot Pjtv Tea...,0,"Ebola,Racism,RacePimps,JesseJackson,Doctors,Tcot,pjnet,CCot,Pjtv,Tea..."
226,Celtics RT @user Jameer Nelson will start in his return to Orlando tonight. Marcus Smart will come off the bench.,0,Celtics
227,No response always seems to attract response. The !,1,aintnobodygottimeforthat
228,@user @user years ago in M && S in Rochdale they had 2 left shoes on sale with a £5 reduction from full price!,1,bargain
229,@user Loving how Fulham looks like a playoff team.,1,NotReally
230,@user @user Thats quite an interesting number coz I managed to read only 17 but i will surely make it in,0,2015.
231,She did two marijuanas and look what happened. Don't LegalizeIt. Merica (),1,"LegalizeIt.,Merica"
232,Tryna learn to skate tonight!,1,"😎pennyboard,skate"
233,Friday hilarity: the CSO of Sony just picked up a @user award for,1,"Sony,security,SonyHack"
234,notcias eu europ How Santa Juncker can bring the gift of a healthier EU,0,"notcias,eu,europ"
235,"HaHaHaHa!! hypocrisy ""MT @user Katie Hopkins calls Russell Brand a bully..........:",1,hypocrisy
236,Harry's literally such a good person it hurts my heart BYE,0,InternationalHarryStylesDay
237,"Dear USPS, if it has this address, it comes here. No matter the name. If there's a mistake, we'll fix it.",1,"USPS,,ThanksForTheAnnoyingNote"
238,@user do worry. They're Percey. @user got the same pair.,0,"do,worry."
239,"It's okay, you know playing loud music during quiet hours is perfectly fine..",1,somepplhavetostudy
240,"Ukraine's President to meet Russian, French, German leaders, rules out offensive. via @user",0,"Ukraine's,President,meet,Russian,,French,,German,leaders,,rules,out,offensive."
241,"@user @user Spoiled, rancid food AND guns in the aisles? Rats in @user great.",1,GroceriesNotGuns
242,@user @user Can we bring back Youkilis? Remember when 30 year old Youk charged mound & 19 year old Porcello dropped him?,0,RedSox
243,morelikes_app,0,"necklace,sweet,you,running,inlove,iphoneonly,igers,russia,sm..."
244,TeenAnalCasting VIRGIN VIRGIN ] cute teenage virgin playing in her hotel room in tight blue gstring underwear!,0,"TeenAnalCasting,VIRGIN"
245,People who lie to me really help with my trust issues,1,twittereantaboutlife
246,Sorkin identified the 'attack on free speech' from Sony hackers before attacking the media for publishing the leaks,1,SonyHack
247,instacraze addiction 😜 at,1,"instacraze,addiction"
248,@user We study hard.. 📚🙊 procrastinators 👯,1,procrastinators
249,Ohio State putting it OnWisconsin ... No match.,0,OnWisconsin
250,"I feel faint after chasing a whippet and Lily, Libby, Gabby, Millie the cats who were playing chase in the garden AintItFun !!",1,"AintItFun,notfun"
251,Bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow fan of the design feeling the...,0,fan
252,TeenAnalCasting 2003 2003 Ford F-150 XLT Mulberry FL 33860,0,"TeenAnalCasting,2003"
253,"SteveHarvey worships Obama b/c he doesn't research, then calls every1 else ignorant. Fuck this guy.",0,"SteveHarvey,Obama,Fuck,Idiot"
254,@user doing a great job... What do I pay my extortionate council taxes for?,1,"Disgrace,OngoingProblem"
255,Sipping a chicken Cuppa soup and watching Jezza how exciting,1,Jezza
256,@user Is Naughty Dog going to be there?,0,TGA
257,Lord have mercy on us. The world's most powerful nation is ruled by two families.,0,"Bush,Clinton,wasps,elxn2016"
258,Watching Bones &cradled my leg when I saw @user in episode about chicken tasteslikechicken termite TheWalkingDead @user,0,"Bones,tasteslikechicken,termite,TheWalkingDead"
259,2 and half hour walk,0,Proud
260,I am extremely excited to know what Reza Aslan and CJ Werleman think about what happened in Pakistan,1,PeshawarAttack
261,Well that's me living till I'm 200yrs old!!!,1,"sarci,wit,low,constant"
262,@user What's with the ridiculous hashtagging?,0,"massive,twat"
263,SEEING @user ON SATURDAY whaddddddup,1,legend
264,I may or may be,0,"may,watching,Rockos,Modern,Life...,ForeverA90sKid,ImNotTheWallabyIusedToBe"
265,Getting ready,0,"yesterday,christmaseve,lastnight"
266,"So, Matt and Natasha are having sex.",1,"WhatASuprise,WhatElseIsNew"
267,"Stop living like a king, you're not one So using this in real life.",0,ExodusMovie
268,"@user I'm really big supporter of lawenforcement. Like Sheriff Clarke said, it's all theatrics. Ferguson @user",1,"lawenforcement.,Ferguson"
269,"The silence in TimesSquare for EricGarner last night is only broken by NYPD siren. , watch on ifussss app.",1,"TimesSquare,EricGarner,NYPD"
270,Found out the reason that weekend closer makes my life miserable is because I'm atheist.,0,"hypocrite,atheistproblems,serverproblems"
271,@user @user yeah I'm avoiding you by waking up at 6 AM my time so by 10 PM I'm exhausted. sucksimissedyou <3,1,sucksimissedyou
272,I promote EDM why would I add jazz? Some ppl will do anything 2b popular,0,"EDM,SoObvious,WTF,AttentionWhore,keepitreal"
273,Not felt this I'll since I was in kos! Eugh a great end to a great week......,1,"beenshite,killme"
274,There is nothing I love more than listening to the black eyed peas on the way home from a Saturday night loss in petrolia,1,killerband
275,@user All U Can Do Beautiful Is Your BEST Winning Is Important Taking Part & Having Fun Is What Matter's :-),0,"U,BEST"
276,I think I might be an artist,1,"flowers,pretty,love,beautiful,painting,art,nature,lchs"
277,"at least... I've got spine, cause I can feel the pain in my back.",1,thinkpositive|
278,It's funny because your a fake ass bitch :),1,yourAtruefriendtoher
279,So far today I burned my tongue on my coffee. Saw a dead guy on the freeway and chipped the windshield in the truck,1,gonnahaveagoodday
280,Might go back to bed it's easier then making the effort @user wrong 😂😭,0,wrong
281,AHHH WINNER AND EPIK HIGH.,0,2014MAMA
282,I have to leave for school at 9am and I'm still in bed,1,"fucktherain,wherearemyhunters,imgonnalooksocutetoday"
283,3 hours of sleep is sufficient to tackle this day.,1,timezoneproblems
284,day 3 : sun|but it's not sunny today,0,"☁|DecemberPhotoChallenge,france,sun,or,today,day3..."
285,"Grandma's coming over, yay money.",1,"lol,kidding"
286,"Hunger has vanished from our affluent, even overweight, society –",0,"Hunger,has,vanished,from,our,affluent,,overweight,,society"
287,25 Historical Images That Normalize Breastfeeding via @user We're so more tolerant now...,1,Breastfeeding
288,I'm so glad I work a double on New Year's Eve and then most of New Year's Day...,1,pissed
289,I love finals week!,1,"justkidding,stressed"
290,Funny Annoying You Men's Tee Great for family reunions!,1,"funny,tees"
291,Huge for @user RT @user Congrats to today's 12DaysOfChristmasSweatersContest winner @user,0,12DaysOfChristmasSweatersContest
292,Ah @user soul show making my Sunday morning at work more bearable cold yet,0,"cold,happy"
293,How Badly Do You Need That Burrito? (That's sounds naughty),0,burrito
294,Hit Them Angles And Duck Face To Hide Those Wrinkles ; ) ThatsABossBitchRightThere . . . !!,1,ThatsABossBitchRightThere
295,thanks for clearing everything up Koenig,1,serialbrady
296,Lady in red,0,"❤️✨💋👸💃|ootd,im,the,mom,the,godmother,lol,athenakairalyn,baptism,love..."
